sampleTimeStamp.seconds;sampleTimeStamp.microseconds;y;x;alt;vel_north;vel_east;vel_down;roll;pitch;heading;speed;arate_lon;arate_trans;arate_down;accel_x;accel_y;accel_down
1584853148;6129;57.70984753;11.918628859;45.471434139;2.560642;-5.743466;-0.1514273;-0.87040357725;-4.2230925965;115.25968503;6.288425;-1.247475;-0.03072807;-8.679695;-0.6984107;1.191377;-0.4121688
1584853148;55963;57.70984864;11.918623981;45.477625128;2.4738;-5.745454;-0.1596395;-0.88432532436;-4.2072705154;114.79876387;6.255392;-1.067447;0.6214842;-9.725002;-0.6769443;1.287125;-0.5389357
1584853148;105977;57.709849711;11.918619103;45.484348112;2.387645;-5.742868;-0.1642046;-0.92310345205;-4.1676909784;114.28396755;6.219436;-1.483019;1.389742;-10.54682;-0.7249823;1.068718;-0.3714024
1584853148;156103;57.709850743;11.918614226;45.491377703;2.302012;-5.743692;-0.1718955;-0.96597712842;-4.1092072537;113.70933912;6.187831;-1.455874;1.325864;-12.03302;-0.5677484;1.330753;0.1375474
1584853148;206046;57.709851737;11.918609351;45.498231227;2.213413;-5.741949;-0.1614773;-0.99766892716;-4.0328160094;113.08124678;6.153793;-1.670976;1.847237;-12.96217;-0.643151;1.512315;0.2203277
1584853148;256035;57.70985269;11.918604476;45.504619707;2.120331;-5.740676;-0.1541793;-1.0518563325;-3.9547791269;112.41342304;6.119736;-2.259463;1.618177;-13.34636;-0.8032297;1.642575;0.2174726
1584853148;305978;57.7098536;11.918599604;45.510812412;2.019341;-5.739269;-0.1512277;-1.1063010377;-3.8873632649;111.71561619;6.084156;-1.911285;1.610094;-14.23733;-0.7966756;1.606425;0.04236732
1584853148;355953;57.709854465;11.918594731;45.517120253;1.917982;-5.739401;-0.1575259;-1.1752645612;-3.8465581764;110.9945871;6.051395;-2.645085;0.6522819;-14.53856;-0.8659962;1.888446;0.1490344
1584853148;405977;57.709855284;11.91858986;45.523258274;1.816236;-5.734086;-0.1394667;-1.2352570567;-3.8303356529;110.24524767;6.014853;-1.651771;0.9889908;-15.071;-0.9537888;1.726682;-0.001757691
1584853148;455964;57.70985606;11.918584997;45.529347857;1.727421;-5.723846;-0.1595584;-1.2872651617;-3.8360823357;109.47429777;5.978828;-1.185105;-0.3545106;-15.44882;-0.8256609;1.674672;0.09351746
1584853148;505941;57.709856793;11.91858014;45.53596931;1.62315;-5.717101;-0.1583684;-1.2264302036;-3.8715755562;108.66290938;5.943051;0.5071563;-0.1219115;-16.47159;-1.111664;1.673808;-0.2813607
1584853148;556038;57.709857481;11.918575293;45.543048323;1.512313;-5.709901;-0.1763656;-1.1695100542;-3.9256862762;107.84003111;5.906781;-0.256573;-1.089342;-16.87233;-0.7380876;2.2014;0.1091747
1584853148;605958;57.709858116;11.918570451;45.550246524;1.39977;-5.700976;-0.171564;-1.1712637824;-3.983108989;106.99564358;5.870305;-2.210856;-0.9504934;-16.95984;-0.9526285;1.704849;-0.02777802
1584853148;655952;57.709858707;11.91856562;45.557163614;1.31224;-5.689599;-0.162016;-1.2094677435;-4.0484334192;106.14584983;5.838965;-1.841328;-1.12102;-17.22993;-0.5805402;1.517518;0.3591461
1584853148;705931;57.709859259;11.918560798;45.563222429;1.222329;-5.677049;-0.1379059;-1.1905632443;-4.1057782298;105.27313163;5.807148;-0.4961638;-0.5978339;-17.53575;-0.6887251;1.743479;0.2642873
1584853148;755954;57.709859768;11.918555984;45.568541732;1.123001;-5.669324;-0.1360317;-1.1632066473;-4.1630934691;104.39778291;5.779478;-0.9557599;-1.251048;-17.33865;-0.5921553;2.13271;0.1415349
1584853148;806070;57.709860229;11.918551177;45.573584135;1.012906;-5.66242;-0.1255966;-1.1666376898;-4.2145437247;103.51784786;5.752302;-2.21221;-0.4032623;-17.5782;-0.809066;1.927331;-0.1340739
1584853148;855948;57.709860646;11.918546382;45.578478315;0.9163286;-5.64437;-0.1275984;-1.1866292532;-4.2390875218;102.63156726;5.718266;-1.965734;0.2209207;-17.94052;-0.3201255;2.040462;-0.1352233
1584853148;905997;57.70986102;11.918541594;45.58324289;0.8286402;-5.637141;-0.1143681;-1.2155720824;-4.2546912704;101.7127798;5.697719;-2.521636;0.1611219;-18.4812;-0.640187;1.678379;-0.09966078
